CS14_ENG_001	per:holds_shares_in	test0	bolt-eng-DF-170-181113-84603:83990-84106	Global Crossing	bolt-eng-DF-170-181113-84603:11752-11766	0.777317791314
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100414.0157:2830-2881	Helen Margaret Ranney	NYT_ENG_20100414.0157:1822-1842	0.517059005964
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20090608.0102:2058-2086	Huong Tovan	NYT_ENG_20090608.0102:2058-2068	0.669557233632
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20101210.0147:3227-3243	J. Peter Lynn	NYT_ENG_20101210.0147:361-373	0.281839297178
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100913.0004:4944-4982,NYT_ENG_20100913.0004:4950-4982,WPB_ENG_20100913.0036:5075-5107	James Kevin McCarthy	NYT_ENG_20100913.0004:4950-4969	0.359391176516
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20101008.1026:3945-3987	Jerry Adams Jr.	APW_ENG_20101008.1026:3973-3987	0.0407759514856
CS14_ENG_141	gpe:residents_of_city	test0	WPB_ENG_20100729.0074:3845-3915	Joe Davidson	WPB_ENG_20100729.0074:3858-3869	0.641658830297
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20090610.0219:442-459,NYT_ENG_20090928.0167:4059-4124,NYT_ENG_20090928.0201:846-864	Josh Johnson	NYT_ENG_20090928.0201:105-116	0.426607789443
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20090610.0219:442-459,NYT_ENG_20090928.0201:846-864	Josh Johnson	NYT_ENG_20090928.0201:105-116	0.0455100039915
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20090610.0219:442-459,NYT_ENG_20090928.0167:4059-4124,NYT_ENG_20090928.0201:846-864	Josh Johnson	NYT_ENG_20090928.0201:105-116	0.457992080997
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20090923.0482:704-746,APW_ENG_20090923.0485:844-886	Kevin Rooney	APW_ENG_20090923.0485:875-886	0.319718267307
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-126969-9176950:3934-3955	Leticia Jones	eng-NG-31-126969-9176950:3919-3931	0.77370078216
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100105.0177:5454-5481	Linda Barufaldi	NYT_ENG_20100105.0177:5454-5468	0.796699242692
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100105.0177:5454-5481,NYT_ENG_20100105.0177:5460-5481	Linda Barufaldi	NYT_ENG_20100105.0177:5454-5468	0.950205050173
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100105.0177:5454-5481	Linda Barufaldi	NYT_ENG_20100105.0177:5454-5468	0.646396170537
CS14_ENG_141	gpe:residents_of_city	test0	WPB_ENG_20100729.0074:141-173	Lonnae O&apos;Neal Parker	WPB_ENG_20100729.0074:154-173	0.648042528803
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20101203.0904:3995-4122	Marco Adame Castillo	APW_ENG_20101203.0904:4008-4027	0.551798470499
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100926.0142:2537-2563	Marshall Faulk	NYT_ENG_20100926.0142:2537-2550	0.292002846696
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-137900-12195042:9079-9120,eng-NG-31-137900-12195042:19389-19430,eng-NG-31-137900-12195042:40264-40305,eng-NG-31-137900-12195042:51070-51111	Master CFI Charles Ray McGill	eng-NG-31-137900-12195042:9079-9107	0.695222041314
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-137900-12195042:9079-9120,eng-NG-31-137900-12195042:30468-30509,eng-NG-31-137900-12195042:40264-40305,eng-NG-31-137900-12195042:51070-51111	Master CFI Charles Ray McGill	eng-NG-31-137900-12195042:9079-9107	0.577699294812
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-100469-8835808:1511-1659	Randi Oakes	eng-NG-31-100469-8835808:1580-1590	0.0245796586005
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20101105.0021:1842-1862	Ray Williams	NYT_ENG_20101105.0021:910-921	0.504754553283
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-137900-12195042:5743-5782,eng-NG-31-137900-12195042:16053-16092,eng-NG-31-137900-12195042:36928-36967,eng-NG-31-137900-12195042:47735-47774	Richard Lawrence Martindell	eng-NG-31-137900-12195042:5743-5769	0.326213913596
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-137900-12195042:16053-16092,eng-NG-31-137900-12195042:26871-26910,eng-NG-31-137900-12195042:47735-47774,eng-NG-31-137900-12195042:58532-58571	Richard Lawrence Martindell	eng-NG-31-137900-12195042:5743-5769	0.491860829852
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20100126.0030:1990-2010	Rob Molt	APW_ENG_20100126.0030:1990-1997	0.919564598395
CS14_ENG_141	gpe:residents_of_city	test0	NYT_ENG_20100913.0004:4950-4982	Roy Winfield McCarthy	NYT_ENG_20100913.0004:2331-2351	0.0717879740121
CS14_ENG_141	gpe:residents_of_city	test0	XIN_ENG_20101103.0317:1184-1201	Serwan Mostafa	XIN_ENG_20101103.0317:1204-1217	0.733129969729
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20100630.0989:990-1021	Sheik Hassan Yousef	APW_ENG_20100630.0989:3943-3961	0.536875023018
CS14_ENG_141	gpe:residents_of_city	test0	bolt-eng-DF-170-181122-8813895:1208-1235	Steve Ware	bolt-eng-DF-170-181122-8813895:1208-1217	0.711477201867
CS14_ENG_141	gpe:residents_of_city	test0	eng-NG-31-142144-8684370:1982-2005	Susan Davis	eng-NG-31-142144-8684370:1982-1992	0.490388250757
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20101216.0608:615-762,APW_ENG_20101216.0608:764-777	Walter Shimoon	APW_ENG_20101216.0608:684-697	0.329840027986
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20101216.0608:684-715,APW_ENG_20101216.0666:823-854,APW_ENG_20101216.0847:1296-1327,APW_ENG_20101216.0898:1324-1355	Walter Shimoon	APW_ENG_20101216.0847:1296-1309	0.389262670792
CS14_ENG_141	gpe:residents_of_city	test0	APW_ENG_20101208.0776:362-447	Yolanda Lugo Jimenez	APW_ENG_20101208.0776:392-411	0.690757793014
CS14_ENG_142	per:siblings	test0	APW_ENG_20101105.0595:578-587,APW_ENG_20101105.0595:578-596	Patricia	APW_ENG_20101105.0595:589-596	0.464618943548
CS14_ENG_142	per:siblings	test0	APW_ENG_20101025.0618:516-559,APW_ENG_20101025.0687:1392-1435,APW_ENG_20101104.0161:3924-3951,APW_ENG_20101105.0669:1027-1054	Patricia Gonzalez	APW_ENG_20101025.0618:543-559	0.425720293614
CS14_ENG_142	per:siblings	test0	APW_ENG_20101104.0018:2578-2667,APW_ENG_20101104.0018:2727-2808	Patricia Gonzalez	APW_ENG_20101104.0018:2651-2667	0.864817902041
CS14_ENG_144	org:subsidiaries	test0	XIN_ENG_20100110.0054:354-378,XIN_ENG_20100111.0130:2271-2295,XIN_ENG_20100209.0092:2711-2735	Hanhwa Group	XIN_ENG_20100111.0130:2271-2282	0.571111326952
CS14_ENG_144	org:subsidiaries	test0	AFP_ENG_20100716.0558:1059-1162	Honam	AFP_ENG_20100716.0558:1086-1090	0.544675326738
CS14_ENG_144	org:subsidiaries	test0	XIN_ENG_20100820.0336:601-725	Lotte ( China ) Food Co. Ltd.	XIN_ENG_20100820.0336:638-664	0.757568327896
CS14_ENG_144	org:subsidiaries	test0	XIN_ENG_20100819.0392:472-506,XIN_ENG_20100820.0336:669-703	Ltd.	XIN_ENG_20100819.0392:450-453	0.0749913227438
CS14_ENG_144	org:subsidiaries	test0	XIN_ENG_20100506.0081:514-550	POSCO	XIN_ENG_20100506.0081:514-518	0.511250440835
CS14_ENG_145	org:subsidiaries	test0	AFP_ENG_20090717.0671:337-469	Asia Stainless Corp	AFP_ENG_20090717.0671:424-442	0.786698996237
CS14_ENG_145	org:subsidiaries	test0	AFP_ENG_20100830.0308:184-318	Daewoo International	AFP_ENG_20100830.0308:299-318	0.149642117172
CS14_ENG_145	org:subsidiaries	test0	XIN_ENG_20100224.0097:1039-1175	Daewoo International	XIN_ENG_20100224.0097:1091-1110	0.111209001595
CS14_ENG_145	org:subsidiaries	test0	AFP_ENG_20100119.0759:1357-1453	POSCO E and C	AFP_ENG_20100119.0759:1389-1401	0.647281063162
CS14_ENG_145	org:subsidiaries	test0	WPB_ENG_20101011.0004:5482-5497	Posco India Ltd.	WPB_ENG_20101011.0004:5482-5497	0.264287237646
CS14_ENG_145	org:subsidiaries	test0	AFP_ENG_20100713.0597:1400-1500	Taihan ST Corp	AFP_ENG_20100713.0597:1472-1485	0.650488030859
CS14_ENG_146	org:students	test0	NYT_ENG_20101229.0142:2635-2660	ADAM BUTLER Wheeler	NYT_ENG_20101229.0142:105-123	0.387802145323
CS14_ENG_146	org:students	test0	APW_ENG_20100517.1057:2241-2266,APW_ENG_20100609.1166:1641-1667,APW_ENG_20100609.1351:1973-1999,NYT_ENG_20100518.0126:445-531	Adam Wheeler	APW_ENG_20100517.1057:363-374	0.466376686058
CS14_ENG_146	org:students	test0	APW_ENG_20100517.1057:2239-2275	Adam Wheeler	APW_ENG_20100517.1057:363-374	0.520083240787
CS14_ENG_146	org:students	test0	APW_ENG_20100609.1166:1641-1667,APW_ENG_20100609.1351:1973-1999,NYT_ENG_20100518.0125:634-720,NYT_ENG_20100518.0126:445-531	Adam Wheeler	APW_ENG_20100609.1166:402-413	0.611289279772
CS14_ENG_146	org:students	test0	NYT_ENG_20100518.0125:634-720	Adam Wheeler	NYT_ENG_20100518.0125:414-425	0.972111430383
CS14_ENG_146	org:students	test0	NYT_ENG_20100518.0126:436-542	Adam Wheeler	NYT_ENG_20100518.0126:225-236	0.469404533204
CS14_ENG_146	org:students	test0	APW_ENG_20100517.1057:2239-2275,NYT_ENG_20100518.0126:436-542	Adam Wheeler	NYT_ENG_20100518.0126:225-236	0.925628509209
CS14_ENG_146	org:students	test0	APW_ENG_20100827.0118:3018-3119,APW_ENG_20100827.0118:3647-3734	Aijalon Gomes	APW_ENG_20100827.0118:189-201	0.343799200625
CS14_ENG_146	org:students	test0	WPB_ENG_20100608.0090:2922-3069	David Page	WPB_ENG_20100608.0090:2991-3000	0.138087619166
CS14_ENG_146	org:students	test0	eng-NG-31-105609-8888071:568-660	Esther M. Baker-Tarpaga	eng-NG-31-105609-8888071:568-590	0.352619011621
CS14_ENG_146	org:students	test0	NYT_ENG_20100214.0137:2034-2148	Franklin Pierce	NYT_ENG_20100214.0137:2084-2098	0.720782660019
CS14_ENG_146	org:students	test0	NYT_ENG_20100827.0144:2439-2548	Gomes	NYT_ENG_20100827.0144:2439-2443	0.927447696657
CS14_ENG_146	org:students	test0	NYT_ENG_20101009.0086:1994-2013,NYT_ENG_20101009.0086:2011-2024	Joan Benoit Samuelson	NYT_ENG_20101009.0086:176-196	0.488129541598
CS14_ENG_146	org:students	test0	NYT_ENG_20101009.0086:2002-2013,NYT_ENG_20101009.0086:2011-2024	Joan Benoit Samuelson	NYT_ENG_20101009.0086:176-196	0.842748232628
CS14_ENG_146	org:students	test0	NYT_ENG_20100504.0054:1297-1397	John Weatherbee Tarbell Jr.	NYT_ENG_20100504.0054:134-160	0.411509856044
CS14_ENG_146	org:students	test0	NYT_ENG_20100504.0054:1297-1406	John Weatherbee Tarbell Jr.	NYT_ENG_20100504.0054:134-160	0.694093093201
CS14_ENG_146	org:students	test0	XIN_ENG_20100922.0239:3075-3148	Kenneth Chenault	XIN_ENG_20100922.0239:2962-2977	0.831822543983
CS14_ENG_146	org:students	test0	APW_ENG_20100324.0201:2430-2463,APW_ENG_20100324.0617:2723-2756,NYT_ENG_20100827.0144:2446-2479,WPB_ENG_20100407.0043:2063-2117	Mahli Gomes	WPB_ENG_20100407.0043:364-374	0.776124348411
CS14_ENG_146	org:students	test0	APW_ENG_20101007.0965:1075-1176	Melia	APW_ENG_20101007.0965:1075-1079	0.0775382600638
CS14_ENG_146	org:students	test0	NYT_ENG_20090926.0088:1376-1420	Michael Franz	NYT_ENG_20090926.0088:1376-1388	0.41984907428
CS14_ENG_146	org:students	test0	APW_ENG_20101007.0965:1075-1176	Michael Melia	APW_ENG_20101007.0965:198-210	0.893796906292
CS14_ENG_146	org:students	test0	APW_ENG_20101007.0965:1075-1079,APW_ENG_20101007.0965:1075-1112,APW_ENG_20101007.0965:1098-1112	Michael Melia	APW_ENG_20101007.0965:198-210	0.918997683993
CS14_ENG_146	org:students	test0	AFP_ENG_20100402.0520:4104-4161	Potholm	AFP_ENG_20100402.0520:4104-4110	0.282176320836
CS14_ENG_146	org:students	test0	NYT_ENG_20090623.0129:1239-1289	Robert William Stoffel	NYT_ENG_20090623.0129:1007-1028	0.670640956219
CS14_ENG_146	org:students	test0	NYT_ENG_20101027.0150:3279-3349	Susan Collins	NYT_ENG_20101027.0150:3337-3349	0.620498858997
CS14_ENG_146	org:students	test0	NYT_ENG_20100902.0190:3877-3911	Vance Nye Bourjaily	NYT_ENG_20100902.0190:3513-3531	0.701848506782
CS14_ENG_146	org:students	test0	WPB_ENG_20100904.0006:3670-3720	Vance Nye Bourjaily	WPB_ENG_20100904.0006:3158-3176	0.98629211807
CS14_ENG_146	org:students	test0	NYT_ENG_20100902.0190:3877-3902,WPB_ENG_20100904.0006:3670-3720	Vance Nye Bourjaily	WPB_ENG_20100904.0006:3158-3176	0.509173969229
CS14_ENG_146	org:students	test0	APW_ENG_20100517.1057:2201-2304	Wheeler	APW_ENG_20100517.1057:2227-2233	0.786119130175
CS14_ENG_146	org:students	test0	APW_ENG_20100827.0070:3330-3406,APW_ENG_20100827.0118:3865-3941	Zach Tabacco	APW_ENG_20100827.0118:3882-3893	0.751382541495
CS14_ENG_147	per:employee_or_member_of	test0	NYT_ENG_20100325.0018:4344-4452	Harvard	NYT_ENG_20100325.0018:4375-4381	0.762279458894
CS14_ENG_147	per:employee_or_member_of	test0	WPB_ENG_20100630.0033:2722-2815	Harvard	WPB_ENG_20100630.0033:2738-2744	0.733386509617
CS14_ENG_147	per:employee_or_member_of	test0	NYT_ENG_20090611.0129:2415-2446,NYT_ENG_20100325.0018:4360-4381,XIN_ENG_20100325.0320:2351-2359	Harvard	XIN_ENG_20100325.0320:2353-2359	0.916679397841
CS14_ENG_147	per:employee_or_member_of	test0	NYT_ENG_20090611.0129:2415-2446,NYT_ENG_20100325.0018:4360-4381,WPB_ENG_20100630.0033:2738-2754,XIN_ENG_20100325.0320:2351-2359	Harvard	XIN_ENG_20100325.0320:2353-2359	0.717009064959
CS14_ENG_147	per:employee_or_member_of	test0	WPB_ENG_20100630.0033:2738-2754,bolt-eng-DF-199-192783-6836041:733-756	Harvard	bolt-eng-DF-199-192783-6836041:733-739	0.332774749409
CS14_ENG_147	per:employee_or_member_of	test0	AFP_ENG_20091004.0480:1747-1832	Harvard Business School	AFP_ENG_20091004.0480:1789-1811	0.887774306167
CS14_ENG_147	per:employee_or_member_of	test0	APW_ENG_20100324.1177:2151-2219	Harvard Business School	APW_ENG_20100324.1177:2197-2219	0.817378133952
CS14_ENG_147	per:employee_or_member_of	test0	bolt-eng-DF-200-192451-5802347:12914-13044	Harvard Business School	bolt-eng-DF-200-192451-5802347:13021-13043	0.911957733558
CS14_ENG_147	per:employee_or_member_of	test0	APW_ENG_20100903.0359:2899-2941,APW_ENG_20100903.0367:2899-2941,APW_ENG_20100903.0372:2902-2944,WPB_ENG_20101013.0033:595-631	Harvard University	APW_ENG_20100903.0367:2899-2916	0.813768845064
CS14_ENG_147	per:employee_or_member_of	test0	WPB_ENG_20100329.0023:2416-2451	Harvard University	WPB_ENG_20100329.0023:2434-2451	0.941109031275
CS14_ENG_147	per:employee_or_member_of	test0	APW_ENG_20100903.0359:2899-2941,WPB_ENG_20100326.0027:3273-3300,WPB_ENG_20100329.0023:2588-2623,XIN_ENG_20091017.0084:5018-5047	Harvard University	WPB_ENG_20100329.0023:2606-2623	0.597801135474
CS14_ENG_147	per:employee_or_member_of	test0	APW_ENG_20100903.0367:2899-2926,APW_ENG_20100903.0372:2902-2929,WPB_ENG_20100629.0080:2214-2264,WPB_ENG_20101013.0033:595-622	Harvard University	WPB_ENG_20100629.0080:2247-2264	0.820564568164
CS14_ENG_147	per:employee_or_member_of	test0	XIN_ENG_20091017.0084:4953-5068	Harvard University	XIN_ENG_20091017.0084:5018-5035	0.304939719486
CS14_ENG_147	per:employee_or_member_of	test0	bolt-eng-DF-200-192451-5802347:12914-12927,bolt-eng-DF-200-192451-5802347:12914-12986,bolt-eng-DF-200-192451-5802347:12969-12986	Harvard University	bolt-eng-DF-200-192451-5802347:12969-12986	0.42266519194
CS14_ENG_147	per:employee_or_member_of	test0	WPB_ENG_20101013.0033:472-493	Princeton University	WPB_ENG_20101013.0033:474-493	0.320640946143
CS14_ENG_147	per:employee_or_member_of	test0	WPB_ENG_20101013.0033:823-830,WPB_ENG_20101013.0033:823-864,WPB_ENG_20101013.0033:840-864	World Knowledge Forum	WPB_ENG_20101013.0033:844-864	0.0335673893592
CS14_ENG_148	gpe:births_in_city	test0	WPB_ENG_20100406.0051:2288-2328	John Griffith Shaffer	WPB_ENG_20100406.0051:2288-2308	0.906040021611
CS14_ENG_148	gpe:births_in_city	test0	WPB_ENG_20100406.0051:2288-2379	John Griffith Shaffer	WPB_ENG_20100406.0051:2288-2308	0.300611912042
CS14_ENG_148	gpe:births_in_city	test0	APW_ENG_20100523.0038:809-892	Stan Jones	APW_ENG_20100523.0038:72-81	0.422196406882
CS14_ENG_148	gpe:births_in_city	test0	WPB_ENG_20100526.0056:3400-3437	Stanley Paul Jones	WPB_ENG_20100526.0056:3400-3417	0.653164402476
CS14_ENG_148	gpe:births_in_city	test0	WPB_ENG_20100526.0056:3400-3494	Stanley Paul Jones	WPB_ENG_20100526.0056:3400-3417	0.537365723202
CS14_ENG_148	gpe:births_in_city	test0	WPB_ENG_20100526.0056:3400-3483	Stanley Paul Jones	WPB_ENG_20100526.0056:3400-3417	0.316188270165
CS14_ENG_149	org:members	test0	AFP_ENG_20090908.0079:3-152	Algeria	AFP_ENG_20090908.0079:3-9	0.0497753717885
CS14_ENG_149	org:members	test0	AFP_ENG_20091109.0078:2365-2402	Angola	AFP_ENG_20091109.0078:2365-2370	0.546930691012
CS14_ENG_149	org:members	test0	APW_ENG_20090612.0628:781-798	Angola	APW_ENG_20090612.0628:58-63	0.474244459205
CS14_ENG_149	org:members	test0	APW_ENG_20090612.0628:781-798	Angola	APW_ENG_20090612.0628:58-63	0.337381920184
CS14_ENG_149	org:members	test0	eng-NG-31-108100-8960831:1634-1748	Australia	eng-NG-31-108100-8960831:1634-1642	0.473526548354
CS14_ENG_149	org:members	test0	APW_ENG_20101215.0001:1459-1510	Austria	APW_ENG_20101215.0001:1504-1510	0.320887622453
CS14_ENG_149	org:members	test0	APW_ENG_20091026.0610:1115-1202	Britain	APW_ENG_20091026.0610:1196-1202	0.0226603049362
CS14_ENG_149	org:members	test0	AFP_ENG_20100706.0122:1402-1414	Ecuador	AFP_ENG_20100706.0122:1402-1408	0.540255623809
CS14_ENG_149	org:members	test0	AFP_ENG_20090628.0256:4504-4587	Iran	AFP_ENG_20090628.0256:4504-4507	0.370981608129
CS14_ENG_149	org:members	test0	AFP_ENG_20091214.0119:1427-1461	Iraq	AFP_ENG_20091214.0119:1427-1430	0.556001166086
CS14_ENG_149	org:members	test0	AFP_ENG_20091214.0119:2603-2637	Kuwait	AFP_ENG_20091214.0119:2603-2608	0.191019935612
CS14_ENG_149	org:members	test0	APW_ENG_20091012.0314:1650-1710	Middle Eastern	APW_ENG_20091012.0314:1621-1634	0.398159267105
CS14_ENG_149	org:members	test0	AFP_ENG_20100311.0136:654-665	Qatar	AFP_ENG_20100311.0136:654-658	0.887790979197
CS14_ENG_149	org:members	test0	bolt-eng-DF-212-191676-3037319:4622-4633	Russian	bolt-eng-DF-212-191676-3037319:4540-4546	0.579932934948
CS14_ENG_149	org:members	test0	AFP_ENG_20100130.0288:3582-3600,APW_ENG_20090614.0287:395-416,WPB_ENG_20100316.0064:276-334	Saudi Arabia	WPB_ENG_20100316.0064:229-240	0.476541925815
CS14_ENG_149	org:members	test0	AFP_ENG_20100130.0288:3582-3600,WPB_ENG_20100316.0064:276-334	Saudi Arabia	WPB_ENG_20100316.0064:229-240	0.719710411263
CS14_ENG_149	org:members	test0	AFP_ENG_20100130.0288:3582-3600,APW_ENG_20090614.0287:395-416,WPB_ENG_20100316.0064:276-334	Saudi Arabia	WPB_ENG_20100316.0064:229-240	0.670435033445
CS14_ENG_149	org:members	test0	XIN_ENG_20090723.0017:2035-2093	TEHRAN	XIN_ENG_20090723.0017:137-142	0.218753121644
CS14_ENG_149	org:members	test0	AFP_ENG_20090907.0239:1453-1602	Turkmenistan	AFP_ENG_20090907.0239:1453-1464	0.149729907575
CS14_ENG_149	org:members	test0	APW_ENG_20090907.0631:255-296	Turkmenistan	APW_ENG_20090907.0631:73-84	0.471076895073
CS14_ENG_149	org:members	test0	AFP_ENG_20090907.0239:1453-1602	Turkmenistan-Venezuela-energy-gas-diplomacy	AFP_ENG_20090907.0239:1453-1495	0.0072753138945
CS14_ENG_149	org:members	test0	APW_ENG_20090616.0613:1108-1209	U.S.	APW_ENG_20090616.0613:1108-1111	0.256707898028
CS14_ENG_149	org:members	test0	APW_ENG_20090831.1034:2130-2279	United Arab Emirates	APW_ENG_20090831.1034:2299-2318	0.431596171334
CS14_ENG_149	org:members	test0	AFP_ENG_20090907.0239:1466-1615	Venezuela	AFP_ENG_20090907.0239:1466-1474	0.11449698856
CS14_ENG_149	org:members	test0	AFP_ENG_20100725.0044:2285-2343,AFP_ENG_20100726.0172:830-888	Venezuelan	AFP_ENG_20100726.0172:261-270	0.112284766306
CS14_ENG_149	org:members	test0	AFP_ENG_20100725.0044:2285-2343,AFP_ENG_20100726.0172:830-888,AFP_ENG_20100803.0233:665-689	Venezuelan	AFP_ENG_20100726.0172:261-270	0.0409743675822
CS14_ENG_149	org:members	test0	AFP_ENG_20100725.0044:2285-2343,AFP_ENG_20100726.0172:830-888	Venezuelan	AFP_ENG_20100726.0172:261-270	0.84324678323
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20101030.0242:506-537	China	XIN_ENG_20101030.0242:214-218	0.302136661343
CS14_ENG_150	per:employee_or_member_of	test0	AFP_ENG_20091030.0532:2841-2859,XIN_ENG_20091016.0299:359-412,XIN_ENG_20100114.0367:403-456,XIN_ENG_20100114.0438:633-686	China Securities Regulatory Commission	XIN_ENG_20091016.0299:375-412	0.523428968123
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091016.0299:346-473	China Securities Regulatory Commission	XIN_ENG_20091016.0299:375-412	0.769786226258
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091023.0363:177-239	China Securities Regulatory Commission	XIN_ENG_20091023.0363:202-239	0.368078290136
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091102.0337:3578-3699	China Securities Regulatory Commission	XIN_ENG_20091102.0337:3607-3644	0.512897358645
CS14_ENG_150	per:employee_or_member_of	test0	AFP_ENG_20091027.0698:759-812,APW_ENG_20091030.0371:1295-1352,XIN_ENG_20091222.0374:860-913,XIN_ENG_20101030.0242:897-946	China Securities Regulatory Commission	XIN_ENG_20091222.0374:876-913	0.335617247527
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20100114.0438:593-694	China Securities Regulatory Commission	XIN_ENG_20100114.0438:649-686	0.747952135615
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20100827.0339:1303-1421	China Securities Regulatory Commission	XIN_ENG_20100827.0339:1328-1365	0.806820681982
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20101217.0352:380-390,XIN_ENG_20101217.0352:380-443,XIN_ENG_20101217.0352:402-443	China Securities Regulatory Commission	XIN_ENG_20101217.0352:406-443	0.865486432007
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20101230.0337:312-365	China Securities Regulatory Commission	XIN_ENG_20101230.0337:328-365	0.961810873577
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091017.0202:355-491,XIN_ENG_20091018.0249:392-447	Chinese Securities Regulatory Commission	XIN_ENG_20091018.0249:408-447	0.888600019253
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091018.0249:379-502	Chinese Securities Regulatory Commission	XIN_ENG_20091018.0249:408-447	0.962658826405
CS14_ENG_150	per:employee_or_member_of	test0	AFP_ENG_20091030.0532:2841-2871	Commission	AFP_ENG_20091030.0532:2841-2850	0.144232251761
CS14_ENG_150	per:employee_or_member_of	test0	AFP_ENG_20091030.0532:2841-2919	Commission	AFP_ENG_20091030.0532:2841-2850	0.162265338819
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091023.0379:450-555	GEM	XIN_ENG_20091023.0379:480-482	0.122164876347
CS14_ENG_150	per:employee_or_member_of	test0	XIN_ENG_20091222.0383:1273-1386	Industrial and Commercial Bank	XIN_ENG_20091222.0383:1332-1361	0.00661355752659
